"datei_alt","einheit_source","test_that_titel","zeile_von","zeile_bis","funktionen","einheit_vorschlag","ziel_final","bemerkung"
"test-rl-verdrahtung.R","update_all_leagues_loop league_registry league_views staffel_zuordnung rl_abstiegskopplung aufstiegsspiele rl_aufstieg rust_integration generate_static_site league_details rl_verdrahtung","rl_group_of_team loest FCH in der echten TeamList auf Nordost auf",1762,1789,"rl_group_of_team staffel_index","rl_verdrahtung","rl_verdrahtung",""
"test-rl-zonen-verdrahtung.R","generate_static_site league_registry","rl_zonen liefert NULL fuer Ligen ohne Zonen",71,79,"rl_zonen","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonen-verdrahtung.R","generate_static_site league_registry","rl_zonen liest die Abstiegsgewichte aus dem Attribut",81,90,"rl_zonen","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonen-verdrahtung.R","generate_static_site league_registry","Nordost, West und SuedWest bekommen Platz 1 als sicheren Aufstieg",92,106,"rl_zonen","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonen-verdrahtung.R","generate_static_site league_registry","Nord und Bayern tragen die Gewinnquote des Aufstiegsspiels",108,125,"rl_zonen","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonen-verdrahtung.R","generate_static_site league_registry","nur Bayern traegt Relegationsgewichte",127,143,"rl_zonen","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonen-verdrahtung.R","generate_static_site league_registry","fehlt das Abstiegsobjekt, gibt es gar keine Zonen",145,153,"rl_zonen","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonen-verdrahtung.R","generate_static_site league_registry","fehlt bei Nord die Aufstiegsspalte, bleiben die Abstiegslinien",155,168,"rl_zonen","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonen-verdrahtung.R","generate_static_site league_registry","jede Regionalliga traegt einen Regeltext in der Registry",172,183,"league_registry","league_registry","league_registry",""
"test-rl-zonen-verdrahtung.R","generate_static_site league_registry","Nord und West nennen ihre Besonderheit im Regeltext",185,204,"league_registry","league_registry","league_registry",""
"test-rl-zonen-verdrahtung.R","generate_static_site league_registry","die Nicht-RL-Ligen tragen keinen Regeltext",206,217,"league_registry","league_registry","league_registry",""
"test-rl-zonen-verdrahtung.R","generate_static_site league_registry","absteigerzahl_verteilung gewinnt die Verteilung aus dem Platzvektor",239,254,"absteigerzahl_verteilung","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonen-verdrahtung.R","generate_static_site league_registry","eine feste Absteigerzahl ergibt genau einen Eintrag mit 100 Prozent",256,266,"absteigerzahl_verteilung","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonen-verdrahtung.R","generate_static_site league_registry","Plaetze mit Wahrscheinlichkeit null tauchen nicht auf",268,277,"absteigerzahl_verteilung","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonen-verdrahtung.R","generate_static_site league_registry","die Fussnote nennt die Zahl der Absteiger VOR den Platz-Zahlen",279,295,"render_zonen_fussnote","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonen-verdrahtung.R","generate_static_site league_registry","bei fester Absteigerzahl entfaellt der Verteilungssatz",297,310,"render_zonen_fussnote","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonen-verdrahtung.R","generate_static_site league_registry","die RL-Seite traegt Zonenlinien und Fussnote",314,329,"rl_zonen render_liga_tabelle","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonenlinien.R","generate_static_site","ohne Zonen rendert die Tabelle exakt wie bisher",85,97,"render_liga_tabelle","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonenlinien.R","generate_static_site","die Abstiegslinie folgt P -- voll, abgestuft, gar nicht",99,119,"render_liga_tabelle","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonenlinien.R","generate_static_site","jedes P groesser null bleibt sichtbar (Mindestdeckkraft)",121,150,"render_liga_tabelle","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonenlinien.R","generate_static_site","Bayern faerbt Relegation gelb und Abstieg rot, ohne sie zu verrechnen",152,170,"render_liga_tabelle","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonenlinien.R","generate_static_site","der Aufstiegsplatz ist gruen -- fest oder abgestuft",172,189,"render_liga_tabelle","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonenlinien.R","generate_static_site","die Linien sind an den Tabellenplatz gebunden, nicht an die Zeile",191,214,"render_liga_tabelle","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rl-zonenlinien.R","generate_static_site","das Kleingedruckte nennt die Regel und die Zahlen je Platz",216,237,"render_zonen_fussnote","render_sections","render_sections-zonen","source und Funktionsstimme weichen ab"
"test-rueckblick-sektion.R","generate_static_site","render_rueckblick baut Überschrift und Spielzeilen nach Mock-up",68,83,"render_rueckblick","render_sections","render_sections-rueckblick","source und Funktionsstimme weichen ab"
"test-rueckblick-sektion.R","generate_static_site","die Überschrift eines einzelnen Spieltags trägt keine Doppelform",85,93,"render_rueckblick","render_sections","render_sections-rueckblick","source und Funktionsstimme weichen ab"
"test-rueckblick-sektion.R","generate_static_site","der 1/X/2-Balken kodiert die ex-ante-Wahrscheinlichkeiten",95,107,"render_rueckblick","render_sections","render_sections-rueckblick","source und Funktionsstimme weichen ab"
"test-rueckblick-sektion.R","generate_static_site","die ELO-Anpassung erscheint als Heim/Gast-Paar mit echtem Minus",109,117,"render_rueckblick","render_sections","render_sections-rueckblick","source und Funktionsstimme weichen ab"
"test-rueckblick-sektion.R","generate_static_site","fehlende ELO-Anpassung wird als Strich gezeigt, nie als NA",119,126,"render_rueckblick","render_sections","render_sections-rueckblick","source und Funktionsstimme weichen ab"
"test-rueckblick-sektion.R","generate_static_site","Nachholspiele sind als solche gekennzeichnet",128,134,"render_rueckblick","render_sections","render_sections-rueckblick","source und Funktionsstimme weichen ab"
"test-rueckblick-sektion.R","generate_static_site","die Legende erklärt die Balkenfarben",136,144,"render_rueckblick","render_sections","render_sections-rueckblick","source und Funktionsstimme weichen ab"
"test-rueckblick-sektion.R","generate_static_site","Teamnamen im Rückblick werden HTML-escaped",146,154,"render_rueckblick","render_sections","render_sections-rueckblick","source und Funktionsstimme weichen ab"
"test-rueckblick-sektion.R","generate_static_site","render_live berichtet Zwischenstände ohne Prognose",158,168,"render_live","render_sections","render_sections-rueckblick","source und Funktionsstimme weichen ab"
"test-rueckblick-sektion.R","generate_static_site","ohne laufende Spiele entfällt die Live-Sektion vollständig",170,173,"render_live","render_sections","render_sections-rueckblick","source und Funktionsstimme weichen ab"
"test-rueckblick-sektion.R","generate_static_site","die Liga-Seite ordnet Tabelle, Rückblick und Live-Sektion",190,208,"render_league_page league_views","generate_static_site","render_sections-rueckblick",""
"test-rueckblick-sektion.R","generate_static_site","ein 4a-Entry ohne Rückblick-Felder rendert wie bisher",210,230,"render_league_page league_views","generate_static_site","render_sections-rueckblick",""
"test-rueckblick-sektion.R","generate_static_site","ein leeres Live-Fenster erzeugt keine Live-Sektion auf der Seite",232,246,"render_league_page league_views","generate_static_site","render_sections-rueckblick",""
"test-rundenfilter-schutznetz.R","transform_data league_details","transform_data behält Regionalliga-Runden mit Staffelnamen",107,115,"transform_data","transform_data","transform_data",""
"test-rundenfilter-schutznetz.R","transform_data league_details","transform_data überlebt den Sprachwechsel Nord -> North",117,126,"transform_data","transform_data","transform_data",""
"test-rundenfilter-schutznetz.R","transform_data league_details","transform_data behält Staffelnamen mit Umlaut",128,135,"transform_data","transform_data","transform_data",""
"test-rundenfilter-schutznetz.R","transform_data league_details","transform_data verwirft K.-o.-Runden auch bei Staffelnamen",137,147,"transform_data","transform_data","transform_data",""
"test-rundenfilter-schutznetz.R","transform_data league_details","transform_data bricht ab, wenn der Filter alle Spiele entfernt",149,156,"transform_data","transform_data","transform_data",""
"test-rundenfilter-schutznetz.R","transform_data league_details","transform_data lässt leere Eingabe unberührt durch",158,165,"transform_data","transform_data","transform_data",""
"test-rundenfilter-schutznetz.R","transform_data league_details","transform_data verhält sich bei Bundesliga-Fixtures unverändert",167,178,"transform_data","transform_data","transform_data",""
"test-rundenfilter-schutznetz.R","transform_data league_details","extract_fixture_details behält Regionalliga-Runden",182,188,"extract_fixture_details","league_details","league_details","ABWEICHUNG Tabelle: 'Filter-Haelfte' prueft extract_fixture_details -> league_details, nicht round_filter"
"test-rundenfilter-schutznetz.R","transform_data league_details","extract_fixture_details verwirft K.-o.-Runden bei Staffelnamen",190,197,"extract_fixture_details","league_details","league_details","ABWEICHUNG Tabelle: 'Filter-Haelfte' prueft extract_fixture_details -> league_details, nicht round_filter"
"test-rundenfilter-schutznetz.R","transform_data league_details","extract_fixture_details bricht ab, wenn der Filter alles entfernt",199,204,"extract_fixture_details","league_details","league_details","ABWEICHUNG Tabelle: 'Filter-Haelfte' prueft extract_fixture_details -> league_details, nicht round_filter"
"test-rundenfilter-schutznetz.R","transform_data league_details","extract_fixture_details lässt leere Eingabe unberührt durch",206,208,"extract_fixture_details","league_details","league_details","ABWEICHUNG Tabelle: 'Filter-Haelfte' prueft extract_fixture_details -> league_details, nicht round_filter"
"test-rundenfilter-schutznetz.R","transform_data league_details","extract_fixture_details verhält sich bei Bundesliga unverändert",210,217,"extract_fixture_details","league_details","league_details","ABWEICHUNG Tabelle: 'Filter-Haelfte' prueft extract_fixture_details -> league_details, nicht round_filter"
"test-rust-required.R","update_all_leagues_loop","update_all_leagues_loop runs one iteration end-to-end with Rust up",85,112,"update_all_leagues_loop","update_all_leagues_loop","update_all_leagues_loop-rust","ABWEICHUNG Tabelle (rust_integration-server): beide Bloecke testen den Loop; eigenes Thema wegen eigener start_rust_server/with_repo_root"
"test-rust-required.R","update_all_leagues_loop","loop fails fast with RUST_API_URL message when Rust is down (post-refactor)",114,147,"update_all_leagues_loop","update_all_leagues_loop","update_all_leagues_loop-rust","ABWEICHUNG Tabelle (rust_integration-server): beide Bloecke testen den Loop; eigenes Thema wegen eigener start_rust_server/with_repo_root"
"test-saisonwechsel-entwurf.R","league_registry transform_data csv_generation","der Lauf schreibt TeamList_<Jahr>_entwurf.csv",42,50,"generate_team_list_csv","csv_generation","csv_generation",""
"test-saisonwechsel-entwurf.R","league_registry transform_data csv_generation","eine vorhandene produktive TeamList bleibt Byte fuer Byte stehen",52,69,"confirm_overwrite generate_team_list_csv","csv_generation","csv_generation",""
"test-saisonwechsel-entwurf.R","league_registry transform_data csv_generation","ein vorhandener Entwurf wird ohne Rueckfrage ersetzt",71,85,"generate_team_list_csv","csv_generation","csv_generation",""
"test-saisonwechsel-entwurf.R","league_registry transform_data csv_generation","die Konfliktliste nennt leere Regionen und Zweitvertretungen",87,101,"generate_team_list_csv","csv_generation","csv_generation",""
"test-saisonwechsel-entwurf.R","league_registry transform_data csv_generation","der Lauf schreibt den Konfliktbericht als Datei neben den Entwurf",118,125,"generate_team_list_csv","csv_generation","csv_generation",""
"test-saisonwechsel-entwurf.R","league_registry transform_data csv_generation","der Bericht nennt Teams ohne Stammregion und die Neuzugaenge",127,148,"generate_team_list_csv","csv_generation","csv_generation",""
"test-saisonwechsel-entwurf.R","league_registry transform_data csv_generation","der Bericht nennt Kuerzel-Konflikte",150,167,"bericht_konflikte generate_team_list_csv validate_csv_data","csv_generation","csv_generation",""
"test-saisonwechsel-entwurf.R","league_registry transform_data csv_generation","ohne Befund entsteht der Bericht trotzdem",169,183,"bericht_konflikte","csv_generation","csv_generation",""
"test-saisonwechsel-entwurf.R","league_registry transform_data csv_generation","der Bericht wiederholt, was die Terminalausgabe sagt",185,198,"generate_team_list_csv","csv_generation","csv_generation",""
"test-saisonwechsel-format.R","league_registry csv_generation transform_data api_service team_data_carryover team_history_resolver team_record_builder season_processor","format_team_data behaelt League, Region und Name",49,57,"format_team_data","csv_generation","csv_generation",""
"test-saisonwechsel-format.R","league_registry csv_generation transform_data api_service team_data_carryover team_history_resolver team_record_builder season_processor","format_team_data kommt ohne die Zusatzspalten aus",59,69,"format_team_data","csv_generation","csv_generation",""
"test-saisonwechsel-format.R","league_registry csv_generation transform_data api_service team_data_carryover team_history_resolver team_record_builder season_processor","eine leere Region ist zulaessig, keine erfundene",71,80,"format_team_data","csv_generation","csv_generation",""
"test-saisonwechsel-format.R","league_registry csv_generation transform_data api_service team_data_carryover team_history_resolver team_record_builder season_processor","validate_csv_data akzeptiert vierstellige Kurznamen",84,94,"merge_league_files validate_csv_data","csv_generation","csv_generation",""
"test-saisonwechsel-format.R","league_registry csv_generation transform_data api_service team_data_carryover team_history_resolver team_record_builder season_processor","validate_csv_data lehnt ungueltige R-Namen weiter ab",96,104,"validate_csv_data","csv_generation","csv_generation",""
"test-saisonwechsel-format.R","league_registry csv_generation transform_data api_service team_data_carryover team_history_resolver team_record_builder season_processor","validate_csv_data pruefT Kuerzel je Liga, nicht global",106,120,"load_team_list validate_csv_data","csv_generation","csv_generation",""
"test-saisonwechsel-format.R","league_registry csv_generation transform_data api_service team_data_carryover team_history_resolver team_record_builder season_processor","apply_promotion_penalties ueberschreibt die gepflegte Spalte nicht mehr",124,139,"apply_promotion_penalties","csv_generation","csv_generation",""
"test-saisonwechsel-format.R","league_registry csv_generation transform_data api_service team_data_carryover team_history_resolver team_record_builder season_processor","in der 3. Liga und der 2. Frauen-Bundesliga gilt der Malus pauschal",141,152,"apply_promotion_penalties","csv_generation","csv_generation",""
"test-saisonwechsel-format.R","league_registry csv_generation transform_data api_service team_data_carryover team_history_resolver team_record_builder season_processor","eine Erstvertretung mit Ziffernkuerzel bekommt keinen Malus",154,164,"apply_promotion_penalties","csv_generation","csv_generation",""
"test-saisonwechsel-format.R","league_registry csv_generation transform_data api_service team_data_carryover team_history_resolver team_record_builder season_processor","die Ligadatei traegt sieben Spalten mit League, Region und Name",213,245,"process_league_teams generate_league_csv","season_processor","csv_generation",""
"test-saisonwechsel-format.R","league_registry csv_generation transform_data api_service team_data_carryover team_history_resolver team_record_builder season_processor","ein Neuzugang bekommt eine leere Region, keine geratene",247,275,"process_league_teams generate_league_csv","season_processor","csv_generation",""
"test-saisonwechsel-format.R","league_registry csv_generation transform_data api_service team_data_carryover team_history_resolver team_record_builder season_processor","eine vierspaltige Vorsaison laesst Region leer, ohne zu scheitern",277,305,"process_league_teams generate_league_csv","season_processor","csv_generation",""
"test-saisonwechsel-format.R","league_registry csv_generation transform_data api_service team_data_carryover team_history_resolver team_record_builder season_processor","eine leere Region ueberlebt den Merge als leer, nicht als NA",307,340,"merge_league_files generate_league_csv staffel_index","season_processor","csv_generation",""
"test-saisonwechsel-format.R","league_registry csv_generation transform_data api_service team_data_carryover team_history_resolver team_record_builder season_processor","eine durchweg leere Region wird nicht zur logical-Spalte",342,374,"merge_league_files staffel_index rl_group_of_team generate_league_csv","season_processor","csv_generation",""
"test-saisonwechsel-schutzgrenzen.R","league_registry season_validation transform_data csv_generation season_processor","validate_team_count lehnt eine Liste ab, der ganze Ligen fehlen",54,65,"validate_team_count","season_processor","season_processor",""
"test-saisonwechsel-schutzgrenzen.R","league_registry season_validation transform_data csv_generation season_processor","validate_team_count akzeptiert eine vollstaendige Liste",67,74,"validate_team_count","season_processor","season_processor",""
"test-saisonwechsel-schutzgrenzen.R","league_registry season_validation transform_data csv_generation season_processor","die Untergrenze folgt der Registry, nicht einer festen Zahl",76,84,"validate_team_count","season_processor","season_processor",""
"test-saisonwechsel-schutzgrenzen.R","league_registry season_validation transform_data csv_generation season_processor","die Fehlermeldung nennt die erwartete Groessenordnung",86,95,"validate_team_count","season_processor","season_processor",""
"test-saisonwechsel-schutzgrenzen.R","league_registry season_validation transform_data csv_generation season_processor","merge_league_files behaelt gleiche Kuerzel verschiedener Ligen",119,142,"merge_league_files","season_processor","season_processor",""
"test-saisonwechsel-schutzgrenzen.R","league_registry season_validation transform_data csv_generation season_processor","merge_league_files meldet eine Kollision INNERHALB einer Liga, statt sie zu verstecken",144,160,"merge_league_files","season_processor","season_processor",""
"test-score-matrix-farbskala.R","generate_static_site","die Spitzenzelle trägt die Mock-up-Färbung, kein ungültiges CSS",30,41,"render_ausblick .heat_style","render_helpers","render_sections-farbskala","source und Funktionsstimme weichen ab"
"test-scripts-zuordnung_tests.R","league_registry league_details render_helpers rl_aufstieg rl_abstiegskopplung staffel_zuordnung","ein Block, der nur Funktionen einer Einheit ruft, landet dort",6,11,"transform_data load_team_list pruefe_kuerzel_vertrag","transform_data","scripts-zuordnung_tests","source und Funktionsstimme weichen ab"
"test-scripts-zuordnung_tests.R","league_registry league_details render_helpers rl_aufstieg rl_abstiegskopplung staffel_zuordnung","ein Block, der Funktionen mehrerer Einheiten ruft, bekommt die am haeufigsten gerufene",13,20,"generate_static_site league_views build_league_table","league_details","scripts-zuordnung_tests",""
"test-scripts-zuordnung_tests.R","league_registry league_details render_helpers rl_aufstieg rl_abstiegskopplung staffel_zuordnung","indirekte Aufrufe ueber Stringliterale zaehlen als Aufruf",22,27,"abstiegswahrscheinlichkeit","rl_abstiegskopplung","scripts-zuordnung_tests",""
"test-scripts-zuordnung_tests.R","league_registry league_details render_helpers rl_aufstieg rl_abstiegskopplung staffel_zuordnung","gestubbte Mitspieler zaehlen nicht, die Funktion unter Test schon",29,46,"update_all_leagues_loop simulate_league_rust retrieveResults transform_data","update_all_leagues_loop","scripts-zuordnung_tests","source und Funktionsstimme weichen ab"
"test-scripts-zuordnung_tests.R","league_registry league_details render_helpers rl_aufstieg rl_abstiegskopplung staffel_zuordnung","ein Block ohne bekannte Funktion bekommt NA, keinen Rateversuch",48,51,"","","scripts-zuordnung_tests",""
"test-scripts-zuordnung_tests.R","league_registry league_details render_helpers rl_aufstieg rl_abstiegskopplung staffel_zuordnung","Grep-Tests auf Quelltext werden als waechter erkannt",53,57,"","waechter","scripts-zuordnung_tests","source und Funktionsstimme weichen ab"
"test-scripts-zuordnung_tests.R","league_registry league_details render_helpers rl_aufstieg rl_abstiegskopplung staffel_zuordnung","die geladenen Einheiten werden aus allen Pfadformen gelesen",59,69,"","","scripts-zuordnung_tests",""
"test-scripts-zuordnung_tests.R","league_registry league_details render_helpers rl_aufstieg rl_abstiegskopplung staffel_zuordnung","Kommentare und unbekannte Dateinamen zaehlen nicht als geladene Einheit",71,76,"","","scripts-zuordnung_tests",""
"test-season-processor.R","season_processor team_data_carryover","process_league_teams carries over ShortText from previous season",12,46,"process_league_teams","season_processor","season_processor",""
"test-season-processor.R","season_processor team_data_carryover","process_league_teams generates ShortText only for new teams",48,86,"process_league_teams","season_processor","season_processor",""
"test-season-processor.R","season_processor team_data_carryover","process_league_teams uses final ELO for existing teams",88,113,"process_league_teams","season_processor","season_processor",""
"test-season-processor.R","season_processor team_data_carryover","Liga3 baseline is passed to prompt_for_team_info",117,142,"process_league_teams","season_processor","season_processor",""
"test-season-processor.R","season_processor team_data_carryover","process_single_season validates previous season completion",146,155,"process_single_season","season_processor","season_processor",""
"test-season-processor.R","season_processor team_data_carryover","load_previous_team_list loads valid team data",159,187,"load_previous_team_list","team_data_carryover","season_processor",""
"test-season-processor.R","season_processor team_data_carryover","get_existing_team_data returns correct team info",189,211,"get_existing_team_data","team_data_carryover","season_processor",""
"test-season-transition-cleanup-wrapper.R","","cleanup wrapper dry-run leaves files untouched",39,55,"","","scripts-season_transition",""
"test-season-transition-cleanup-wrapper.R","","cleanup wrapper --confirm removes matched files",57,72,"","","scripts-season_transition",""
"test-season-transition-cleanup-wrapper.R","","cleanup wrapper does not touch foreign files even with --confirm",74,102,"","","scripts-season_transition",""
"test-season-transition-cleanup-wrapper.R","","cleanup wrapper prints explanatory message on zero matches",104,113,"","","scripts-season_transition",""
"test-season-transition-csv-snapshot.R","","season_transition pipeline produces byte-identical CSV from cassettes",22,123,"","","scripts-season_transition",""
"test-season-transition-regression.R","","Liga3 baseline is NOT 1046 for all season transitions",11,172,"calculate_liga3_relegation_baseline","elo_aggregation","season_processor-regression",""
"test-season-transition-regression.R","","new teams get season-specific baseline, not hardcoded 1046",174,203,"process_league_teams","season_processor","season_processor-regression",""
"test-season-transition-regression.R","","teams retain performance-based ELO across seasons (B04 example)",207,253,"process_league_teams","season_processor","season_processor-regression",""
"test-season-transition-regression.R","","ELO progression works through multiple seasons",255,324,"process_league_teams","season_processor","season_processor-regression",""
"test-season-transition-regression.R","","final TeamList_YYYY.csv files are created, not just temp files",328,374,"merge_league_files","season_processor","season_processor-regression",""
"test-season-transition-regression.R","","file overwrite works in non-interactive mode",376,391,"confirm_overwrite","interactive_prompts","season_processor-regression",""
"test-season-transition-regression.R","","teams are NOT prompted twice in multi-season processing",395,444,"process_league_teams","season_processor","season_processor-regression",""
"test-season-transition-regression.R","","short names are preserved across seasons",446,500,"process_league_teams","season_processor","season_processor-regression",""
"test-season-transition-regression.R","","complete season transition creates expected file count",504,568,"merge_league_files","season_processor","season_processor-regression",""
"test-season-transition-regression.R","","circular dependency resolution works end-to-end",570,699,"calculate_final_elos calculate_liga3_relegation_baseline get_league_matches","elo_aggregation","season_processor-regression",""
"test-season-transition-validators.R","season_processor","process_single_season fails when validate_team_count rejects merged file",13,35,"process_single_season","season_processor","season_processor",""
"test-season-transition-validators.R","season_processor","process_single_season fails when merge_league_files returns NULL",37,55,"process_single_season","season_processor","season_processor",""
"test-season-transition-validators.R","season_processor","process_season_transition fails when end-of-pipeline validate_season_processing rejects target season",57,81,"process_season_transition","season_processor","season_processor",""
"test-season-validation.R","season_validation","validate_season_completion throws error for incomplete season",11,32,"validate_season_completion","season_validation","season_validation",""
"test-season-validation.R","season_validation","validate_season_completion passes for completed season",34,53,"validate_season_completion","season_validation","season_validation",""
"test-season-validation.R","season_validation","validate_season_completion handles API failures gracefully",55,64,"validate_season_completion","season_validation","season_validation",""
"test-season-validation.R","season_validation","validate_season_completion handles empty response",66,78,"validate_season_completion","season_validation","season_validation",""
"test-season-validation.R","season_validation","validate_season_range validates year format",82,93,"validate_season_range","season_validation","season_validation",""
"test-season-validation.R","season_validation","validate_season_range enforces reasonable year bounds",95,107,"validate_season_range","season_validation","season_validation",""
"test-season-validation.R","season_validation","validate_season_range enforces logical progression",109,121,"validate_season_range","season_validation","season_validation",""
"test-season-validation.R","season_validation","validate_season_range limits range size",123,129,"validate_season_range","season_validation","season_validation",""
"test-season-validation.R","season_validation","validate_season_range checks source season completion",131,139,"validate_season_range","season_validation","season_validation",""
"test-season-validation.R","season_validation","validate_season_range warns about existing files",141,157,"validate_season_range","season_validation","season_validation",""
"test-season-validation.R","season_validation","validate_api_access checks for API key",161,172,"validate_api_access","season_validation","season_validation",""
"test-season-validation.R","season_validation","validate_api_access tests API connectivity",174,183,"validate_api_access","season_validation","season_validation",""
"test-season-validation.R","season_validation","validate_api_access handles API errors",185,194,"validate_api_access","season_validation","season_validation",""
"test-season-validation.R","season_validation","get_seasons_to_process returns correct range",198,208,"get_seasons_to_process","season_validation","season_validation",""
"test-season-validation.R","season_validation","check_existing_files identifies existing files",210,223,"check_existing_files","season_validation","season_validation",""
"test-sicherheitsnetz-zeit.R","update_all_leagues_loop","bei gestrecktem Takt greift das Netz nach einer Stunde, nicht nach 30 Runden",76,81,"","update_all_leagues_loop","update_all_leagues_loop-sicherheitsnetz",""
"test-sicherheitsnetz-zeit.R","update_all_leagues_loop","bei 10-Minuten-Takt greift das Netz nach sechs Runden",83,86,"","update_all_leagues_loop","update_all_leagues_loop-sicherheitsnetz",""
"test-sicherheitsnetz-zeit.R","update_all_leagues_loop","im Normaltakt bleibt es bei einem Netz-Abruf je Stunde",88,92,"","update_all_leagues_loop","update_all_leagues_loop-sicherheitsnetz",""
"test-sicherheitsnetz-zeit.R","update_all_leagues_loop","das Intervall ist einstellbar und wird in Sekunden gelesen",94,99,"","update_all_leagues_loop","update_all_leagues_loop-sicherheitsnetz",""
"test-spieltag-logik.R","league_details","laufender Spieltag: begonnene Runde mit offenen Spielen",34,40,"classify_matchday_status current_matchday","league_details","league_details",""
"test-spieltag-logik.R","league_details","Rückblick während eines laufenden Spieltags: letzter abgeschlossener plus gespielte des laufenden",42,47,"rueckblick_matches","league_details","league_details",""
"test-spieltag-logik.R","league_details","Ausblick während eines laufenden Spieltags: dessen offene Spiele",49,54,"ausblick_matches","league_details","league_details",""
"test-spieltag-logik.R","league_details","aktueller Spieltag ist der höchste begonnene, nicht die Nachholspiel-Runde",73,79,"current_matchday classify_matchday_status","league_details","league_details",""
"test-spieltag-logik.R","league_details","Rückblick nach abgeschlossenem Spieltag: genau dessen Spiele",81,86,"rueckblick_matches","league_details","league_details",""
"test-spieltag-logik.R","league_details","Ausblick nimmt früher angesetzte Nachholspiele mit und markiert sie",88,94,"ausblick_matches","league_details","league_details",""
"test-spieltag-logik.R","league_details","PST zählt nicht als offen: Spieltag ist abgeschlossen",106,110,"classify_matchday_status","league_details","league_details",""
"test-spieltag-logik.R","league_details","verschobene Spiele erscheinen nicht im Ausblick",112,116,"ausblick_matches","league_details","league_details",""
"test-spieltag-logik.R","league_details","gespieltes Nachholspiel steht markiert im Rückblick, alte Spiele nicht",131,137,"rueckblick_matches","league_details","league_details",""
"test-spieltag-logik.R","league_details","Saisonstart: kein aktueller Spieltag, leerer Rückblick, Ausblick = 1. Spieltag",148,156,"current_matchday rueckblick_matches ausblick_matches","league_details","league_details",""
"test-spieltag-logik.R","league_details","laufende Spiele erscheinen weder im Rückblick noch im Ausblick",167,176,"classify_matchday_status rueckblick_matches ausblick_matches","league_details","league_details",""
"test-spieltag-logik.R","league_details","live_matches liefert laufende Spiele mit Zwischenstand, chronologisch",178,194,"live_matches","league_details","league_details",""
"test-spieltag-logik.R","league_details","live_matches ist leer, wenn kein Spiel läuft",196,200,"live_matches","league_details","league_details",""
"test-spieltag-logik.R","league_details","Spieltag mit ausschließlich Live-Spielen gilt als laufend",202,211,"classify_matchday_status current_matchday","league_details","league_details",""
"test-staffel-zuordnung.R","league_registry staffel_zuordnung transform_data rust_integration","die Staffeln haben eine feste, dokumentierte Reihenfolge",27,35,"","","staffel_zuordnung",""
"test-staffel-zuordnung.R","league_registry staffel_zuordnung transform_data rust_integration","staffel_index uebersetzt die Regionsnamen",37,44,"staffel_index","staffel_zuordnung","staffel_zuordnung",""
"test-staffel-zuordnung.R","league_registry staffel_zuordnung transform_data rust_integration","Teams ohne Region bekommen keinen Staffel-Index",46,54,"staffel_index","staffel_zuordnung","staffel_zuordnung",""
"test-staffel-zuordnung.R","league_registry staffel_zuordnung transform_data rust_integration","eine unbekannte Region bricht ab",56,63,"staffel_index","staffel_zuordnung","staffel_zuordnung",""
"test-staffel-zuordnung.R","league_registry staffel_zuordnung transform_data rust_integration","group_of_team folgt der Teamreihenfolge des Spielplans",65,81,"group_of_team","staffel_zuordnung","staffel_zuordnung",""
"test-staffel-zuordnung.R","league_registry staffel_zuordnung transform_data rust_integration","group_of_team meldet ein unbekanntes Team",83,89,"group_of_team","staffel_zuordnung","staffel_zuordnung",""
"test-staffel-zuordnung.R","league_registry staffel_zuordnung transform_data rust_integration","die Zuordnung traegt die echte 3. Liga",93,114,"load_team_list group_of_team","staffel_zuordnung","staffel_zuordnung",""
"test-staffel-zuordnung.R","league_registry staffel_zuordnung transform_data rust_integration","Engine-Antwort und Staffelnamen passen zusammen",116,159,"connect_rust_simulator group_of_team simulate_league_rust","rust_integration","staffel_zuordnung",""
"test-staffel-zuordnung.R","league_registry staffel_zuordnung transform_data rust_integration","group_of_team loest ein doppeltes Kuerzel nicht auf den falschen Verein auf",183,200,"group_of_team","staffel_zuordnung","staffel_zuordnung",""
